load_0,load_1,load_2,load_3,load_4,load_5,load_6,load_7,load_8,load_9,load_10,load_11,load_12,load_13,load_14,load_15,load_16,load_17,load_18,load_19,gen_0,gen_1,gen_2,gen_3,gen_4,ext_grid_0
(20.657162181245912+12.970795748816949j),(2.5397453536738053+1.2283971396304214j),(8.221272654978424+1.4595039849437983j),(21.883793461097902+11.02210662070951j),(32.5476085364895+29.00703008901507j),(6.197586551357362+1.9433392241640826j),(11.728499855077013+8.057551567977093j),(5.647148918310997+1.6324622570475484j),(8.109862388678346+2.6761620279021363j),(3.599334107688517+1.819230956261393j),(8.486992095408949+5.407786975893233j),(2.9971036647794+0.8661427925879127j),(10.242223467299906+3.1766564560915977j),(2.156809221914533+0.6928975750588664j),(15.95268047328163+12.31407714237513j),(3.398392513694117+1.6333900301940283j),(8.08775371802252+7.124709150193118j),(3.211587550307263+2.50982512561909j),(2.5773374198866734+0.97057748915288j),(11.446958401299806+2.0492388262632777j),(39.83376686259505-20.00000017740083j),(24.26257465097255+27.46266741096902j),(51.492034100071116+26.7752400971775j),(23.63389547325016+12.214288643400891j),(23.88758244107763+44.70000044929333j),(29.279588106645907+15.469440839611613j)
(22.35273557361546+13.770576524423628j),(2.333728031580769+1.2281439116028807j),(8.202105572500159+1.5952985868425704j),(24.338636527412245+11.051499108302288j),(28.10064209862089+32.387503938085544j),(6.140563281461275+1.9956651335766746j),(10.71567103698928+6.9783098751053j),(6.373072001077484+1.707175137610805j),(8.788711227231616+2.664967847020747j),(3.4484615956871356+1.7224611450637233j),(9.089020755883126+5.835114824616711j),(3.3308514359525976+0.951213285762843j),(8.581634026456415+3.7031132011741748j),(2.320403704819545+0.6700897492743126j),(17.257062785669316+11.937082251504505j),(3.093562683898927+1.4623569159214507j),(9.224298446346033+6.7409422154078165j),(3.696949712474801+2.526786370882261j),(2.352525544507016+0.9894473104863423j),(10.033401742738354+2.0710722239246944j),(51.41508719347725-20.000000086485873j),(23.078462221595938+32.43594499596918j),(43.91713948253795+27.130282741320134j),(19.53775576752065+9.828153214025427j),(16.125553862706163+44.70000025659802j),(38.543566372646374+16.423282841858676j)
(20.983075277234015+12.44033536477133j),(2.4899839405658333+1.2315345369398827j),(7.014872296709894+1.4695227981349088j),(24.134790683570316+10.874674349617703j),(29.74152495790154+30.552040676490535j),(5.693955289957147+1.815046209947104j),(12.25353931278613+6.88439561583565j),(6.561075934212328+1.7063283027106415j),(8.850083184522164+2.6676358302789973j),(3.288790872024176+1.8573268925812045j),(8.88467976260061+6.2307246106410785j),(2.932976693659622+0.9154507446506067j),(9.215677653646967+3.225777414466457j),(2.3600259658014333+0.7448007740924423j),(16.968775846453035+10.603081980111934j),(3.044172332809588+1.594782275609984j),(8.449436650676326+6.160514219989074j),(3.1634107458710186+2.417192535223779j),(2.5406646880575168+0.8969375044170327j),(11.334669773951623+1.9131652564464519j),(53.709347746997636-11.329907144817701j),(22.652181583245852+34.95425735356513j),(44.07426725381737+27.766478503091136j),(16.450546990807243+6.920076364079868j),(15.619151850629095+35.31625477459183j),(40.262748435022274+9.922204776321419j)
(19.76853396202817+13.475903318916728j),(2.1755711628479935+1.3067041830502062j),(8.129289770610242+1.751312412818907j),(23.74047696077405+10.336120232065253j),(30.04949372088077+28.146240502378287j),(5.602276306757628+2.0492573949634783j),(12.257956168381247+6.891801079762684j),(6.5847537438416595+1.542581210674329j),(8.209345576555203+2.693880541264539j),(3.595279829512092+1.7631985846629739j),(9.413271173210067+5.572399849677087j),(2.8999436900500273+0.9298152697098594j),(9.383923367167338+3.0884158610549193j),(2.0560205849456996+0.7073295972873932j),(19.10471301709635+10.226332253320788j),(3.1559092540559264+1.6626966270674808j),(9.148017828514812+6.071894971495222j),(3.402852781483336+2.221684128954392j),(2.5309989701814954+0.9716306402027091j),(10.25970193704886+1.8073041221074675j),(57.85145860206706+15.011759269017787j),(23.21836642873203+30.995851660581458j),(34.78911163592201+23.243312144374475j),(17.115427691433215+7.095190902484912j),(17.605277103416867+33.56982999533384j),(43.60244885769679-10.711033505120506j)
(20.82079267752353+12.088097619838145j),(2.3292229906897686+1.302986923148087j),(7.358430991272198+1.6359455717861076j),(20.94518516267944+11.572654721800976j),(27.658876241931793+29.27503484541913j),(6.293552371384314+2.007550796044692j),(11.71194289625748+7.5211364128530125j),(6.201645798847711+1.4694821445571973j),(8.652066804956808+2.561569585228379j),(3.8222353643697327+1.717463033549438j),(9.41094773098727+6.274113277113439j),(3.108715569927895+0.8748925159555737j),(9.158676357403122+3.5919355982159717j),(1.9893917169999527+0.6962110357681567j),(16.228362120397676+11.89077739757334j),(3.1565730939987144+1.5370542608422972j),(8.344365046657208+6.880897987524842j),(3.649670868684039+2.4513687817241987j),(2.25349266974515+0.9044256727131558j),(10.735227943939302+1.8479988319618488j),(56.851584761898636+18.384679812975897j),(22.80287674010976+32.96929760560946j),(30.95914292386738+19.029004416223657j),(16.25268037078363+7.436809071765352j),(16.760398279006605+33.8732272856378j),(42.74652850585627-8.499636976285146j)
(19.88242993558776+12.558929560481447j),(2.257694045080785+1.132491856198204j),(7.455441778997783+1.5879154763503216j),(22.725259975835485+10.850109915593217j),(29.25185531913286+31.906787787322045j),(5.998776239564921+1.8711140377867805j),(12.226598909045803+7.2434407125378755j),(6.633176300231927+1.6350863265929048j),(8.423913453664722+2.2596011482178784j),(3.6621132474731444+1.677921468470057j),(8.706771107257698+5.337701817220401j),(2.927550142504715+0.8127785811074407j),(8.629096828562892+3.383964032077138j),(2.086321050426874+0.7321650851716545j),(16.724605911863243+11.640061751504053j),(2.9995155763874135+1.7391922593333313j),(7.843314369498508+7.320095351981191j),(3.224806135401561+2.091355915550588j),(2.6196005763555394+0.964519964486609j),(11.589226593576402+1.814586638813736j),(45.43430537308648-20.000000174735003j),(23.354622904990958+31.426855542047466j),(48.8467481157542+26.8439242224313j),(22.085551847510512+8.008124499794055j),(15.085231537165514+44.7000002684265j),(33.85236733895625+15.734937763803968j)
(23.00902932052102+12.725564084988438j),(2.5258203112561275+1.30000275076983j),(6.857574585388617+1.5012064733701747j),(22.573263913823652+10.518622150301034j),(29.981218579888385+28.139430973110723j),(5.279571276822965+1.8363622992066118j),(12.266252129426992+7.680209181289449j),(6.471698011457907+1.6658115666995668j),(8.827854724899247+2.300646397742354j),(3.689908443170434+1.8635409288350555j),(9.887878908074029+6.048475827512492j),(3.3668437086308263+0.9126718058211631j),(9.50279441325641+3.6426891509848427j),(2.0074269194184495+0.7551883925923125j),(16.72716893544674+10.577571761282305j),(3.2941717902954117+1.5068911812201127j),(8.007040615235919+6.6576827473487015j),(3.688544311851703+2.2399811810667396j),(2.213829963637278+0.8713705619705341j),(9.788048391348045+1.934446396742196j),(57.72802818565516+14.806470979260418j),(23.089193491543064+31.68728270464835j),(33.890347727113955+22.450704282878636j),(16.92100955612769+7.165809313283284j),(17.46062929659589+34.248703409872654j),(43.477296826435804-10.127133803539888j)
(21.585459286878564+13.301688513880832j),(2.404098691632553+1.2147767639192482j),(6.920246346758788+1.496256837268966j),(21.456814947118193+10.811283166207138j),(27.033287321650512+30.165366166927456j),(6.226223754855162+1.9257369110512754j),(10.51919811530736+6.884161896913117j),(5.72909324094345+1.477625809718487j),(8.401378923143023+2.329275735921902j),(3.553315181753597+1.9029976850504322j),(8.254618144021672+5.370621004193438j),(3.491806027814596+0.9771339406235556j),(9.014051827700515+3.0741520137773604j),(2.097734347625189+0.6853287738519945j),(18.88929271995073+11.825726326714504j),(3.359570515118658+1.595150215146104j),(8.857619297303202+7.359884174847525j),(3.4323841809077473+2.270509435966383j),(2.589902963006811+0.8503862031970375j),(10.79017380674909+1.9283148521285287j),(56.971525312379406+18.839700449083118j),(22.882937272101024+32.497695245396564j),(31.325801301072925+19.418735953222345j),(16.36055313605976+7.505586011597358j),(16.752990504079104+32.849969752689034j),(42.840612772569706-8.679372413201149j)
(20.41978048336855+13.314618152713443j),(2.296678507973119+1.2914420839178813j),(7.7214561815056815+1.5995007197973543j),(23.92031610679355+10.189773605261715j),(31.335049270136277+28.34883718925802j),(6.245958311154455+1.876158904117651j),(11.67854901937613+7.782872872298461j),(6.619169403048018+1.4756694306252514j),(7.8142114172618875+2.6183071838640486j),(3.1630720964640715+1.7050213017382574j),(8.573523658887432+5.698280421838497j),(3.2363986467027765+0.8529844889301667j),(10.048122621285902+3.360972493581086j),(2.3222183924049373+0.7254252333819471j),(17.92318853189631+10.713927725249528j),(3.278021173905117+1.6267055377277935j),(9.083711256137077+6.065158032639851j),(3.5986293085943672+2.1336412886408254j),(2.330802731264359+0.879400811520625j),(10.779117118584399+1.8529775165457014j),(55.318474671094314-0.07024027021635176j),(22.88168859355172+32.99110442613165j),(42.41555475155139+26.44376861677087j),(16.69408712216364+6.759961873338612j),(16.367985620039942+35.082410958141075j),(41.54587412901192-0.18705406588010717j)
(22.66729197276828+12.991104602477698j),(2.6203553708358305+1.2900252047308725j),(6.84355015340431+1.7480321202155993j),(22.37422435767965+10.970513284133096j),(30.48488427731857+29.657118710757466j),(5.581634443921183+2.197400468413835j),(10.552673130665452+7.676838637678117j),(5.626565005563396+1.4943638214521533j),(7.566240300410002+2.4977939911338116j),(3.5151764761849686+1.7330984106104161j),(8.840845547254807+5.244830857105588j),(3.2435313213216883+0.925234459503464j),(9.883619868187878+3.666278421133964j),(2.295848878420922+0.7299316233506896j),(16.663284251514025+11.28187686516097j),(3.395982255015575+1.6195001732628052j),(9.064148154842737+6.751956264945921j),(3.3926622528142887+2.4926689508738304j),(2.456599573242398+0.9637777443159257j),(10.665292867429592+1.7302421198187616j),(53.281066973822405-10.314824996165997j),(22.544019737765854+36.04701935791067j),(43.36163545561423+26.886570910691066j),(16.199624547516535+7.184895021163112j),(15.21695285977547+36.38265115156865j),(39.872847500593814+8.443538340005363j)
(21.82030433490705+12.363501032692936j),(2.214280445647206+1.2824185993746242j),(7.701021744268603+1.5390921435516958j),(21.321938659106106+10.847939949210165j),(28.80286241066738+29.927076840875756j),(5.718982680723638+2.0909133485857088j),(12.3162052365827+7.1179681608836205j),(6.819905455069262+1.580468203321675j),(8.254318797466743+2.5783922472352296j),(3.4569031038948337+1.700925156607827j),(8.21472260416198+6.014120827201382j),(3.1002532558048213+0.9079717629762353j),(8.625242823796205+3.3593222610662936j),(2.2704293051239253+0.6993460542334322j),(18.942340894442513+11.748390514377085j),(2.946850695348894+1.4789459502038529j),(8.122230654175075+6.085748858023525j),(3.7358202523322+2.371186904201967j),(2.5964625658585305+0.8938066265998562j),(11.598068052524761+1.8229287444808866j),(56.72827792705203+9.654349204691863j),(22.894156889313997+33.435137050985034j),(35.69940584131894+27.361911429724564j),(16.454809713499877+6.789248407657098j),(16.815652192829695+34.57505082436282j),(42.652328592860826-9.272007407672708j)
(23.083025336366063+13.04643952247471j),(2.488617050166252+1.254502555234607j),(7.148405996883789+1.6079306702272935j),(24.02044431738324+11.732201201827356j),(30.431631829539093+30.142029039703345j),(5.368778626187201+2.021661004348996j),(11.575639741475491+7.152930620586649j),(6.0656809452116764+1.7548965005466877j),(8.314654759188903+2.4744796585283875j),(3.512553530732805+1.7558002710334986j),(9.009040382614833+6.250804894842952j),(3.2457198757967647+0.9284529284366941j),(8.885179474909975+3.1242252263464074j),(2.159626087793075+0.6334465678967232j),(16.466224908670608+12.117129156395386j),(3.4910416715964874+1.512253975493671j),(7.96165368057355+7.051387207444137j),(3.6876092511811636+2.301517635382821j),(2.491960468651057+0.8484987538724749j),(10.586737759734442+1.871971005887492j),(52.317927980120174-19.999998811647103j),(22.739057671920097+34.035181962495685j),(45.14494757505415+26.410752201970016j),(17.766142794927287+8.086024452166896j),(15.72105577464697+44.69999990312353j),(39.1429222150901+14.830475290433814j)
(19.821590649193723+12.592954321988817j),(2.5073885855831692+1.316999962039416j),(7.345012990506496+1.668629869589169j),(21.723709460039355+10.651150023366835j),(31.97975182491177+28.45805378755952j),(5.5256412301798905+2.0996008234963606j),(10.936232339635481+7.3100185655841265j),(6.383550475796743+1.6712533611857694j),(7.86387669233382+2.4442154516321946j),(3.332377980734493+1.8288988847468353j),(9.807597871691428+5.9318271880133535j),(2.9417653687449263+0.8999069194578126j),(10.248833374677199+3.650478882816451j),(2.0215512413950734+0.6472176476729459j),(17.89889516509852+10.08123967831214j),(3.2045851229745717+1.7007674055514561j),(8.780640141862511+7.362229762395686j),(3.595683335722063+2.403289783571698j),(2.377977316127319+0.8321783749266869j),(10.411213140889208+1.9067349347533082j),(49.65666510415735-20.000000043380787j),(23.158504522778788+34.01513859682314j),(45.907840108607715+24.62086364413496j),(20.008786343882473+9.329359155538603j),(15.827646296083834+44.70000029314988j),(36.99146406502278+11.152111520875817j)
(21.807541123054243+12.482029490271383j),(2.2894062431692235+1.262497449359855j),(8.259085423015767+1.5242488463690822j),(21.725088584214692+10.015305821977355j),(29.960643743522393+30.205327177202626j),(6.2575898439115205+1.8140331003737484j),(11.577333805958542+8.012643707408706j),(5.798987556114582+1.4893293474656293j),(8.738712980944953+2.628438266074845j),(3.4741810175217003+1.883799307930075j),(8.331068301698553+5.581244081027406j),(3.1378648610316175+0.8747325001834653j),(10.279489875304144+3.7021783968870547j),(2.2232951574407376+0.6657868072758076j),(17.96902665261235+11.380607106081833j),(3.3961237364914143+1.7271641106315827j),(8.3483512778691+6.404047395369461j),(3.2654663196370493+2.275868701053081j),(2.33135022045037+0.9575978791444809j),(11.64943845650061+1.909242740433542j),(54.00346662518649-10.481739160893j),(22.730699709899273+34.375073576882066j),(43.91159612239435+27.45548596844512j),(16.7098565753558+7.283025706368618j),(15.811928231155774+37.747645280864816j),(40.497682210197866+7.844816406361405j)
(23.148544827506306+12.123462493527848j),(2.3291817227026024+1.114371628514137j),(7.957558239520573+1.5755771507042478j),(24.521879711203994+9.819291636130016j),(31.962164229593583+29.51236382441747j),(5.981925987150182+1.9730987751179967j),(11.93103397207001+6.9821050395569015j),(5.832892689854851+1.495305132827975j),(8.336985927552888+2.6592861591094508j),(3.4833784175698814+1.7871586073533494j),(8.175898661064494+5.743824370875181j),(3.2839593583447098+0.8822579433860909j),(8.872792133249918+3.1658001813045895j),(2.0844844078077007+0.7190563268271721j),(16.617867300883763+11.0264507440899j),(3.431642038372119+1.6310054002981578j),(7.948092969281707+6.225087900096186j),(3.491861466383445+2.3062336745046945j),(2.4835073744596246+0.8406345578526185j),(10.826895680831921+1.764764538840595j),(43.62294877924364-20.000000177898297j),(24.417443075026963+28.637574753127602j),(50.65518744529345+24.876996808865208j),(23.543179074132475+10.069863714161592j),(20.740152504673826+44.70000044069398j),(32.41933263891435+13.052650854362584j)
(21.293031458488315+13.66850809284451j),(2.5660251527807127+1.0839286764684213j),(8.348248139336233+1.7107328183094967j),(21.781193644861084+11.398027436732153j),(28.46557524515161+28.899457208606584j),(5.2951691593582915+1.9397676682399663j),(11.603909152184668+7.953056491564674j),(6.422344283327887+1.6440661279050177j),(8.51812805359659+2.2859940729866093j),(3.7590013064412973+1.6216899492492223j),(9.531256531192009+5.452681847874498j),(3.182039461311355+0.8933215564525732j),(8.699520012255563+3.4894398332070544j),(2.103371934187745+0.6848268451368714j),(18.554899851431447+12.061099035247606j),(3.5067077721243223+1.6197431498925212j),(8.85207798276037+6.343592062634956j),(3.7289131527851365+2.250949998895445j),(2.3392575702908105+0.9512948251633646j),(10.77072518476294+1.8106048506969883j),(57.86277572031866+19.7241178650084j),(23.146693985624736+32.22031197118208j),(32.82588984916435+18.835624796961135j),(16.986010290760795+7.188307501977503j),(17.504075317499236+33.914481678074665j),(43.60781391580075-8.790453291855213j)
(22.722309257175148+13.079179838253067j),(2.249743839502547+1.30420404978794j),(7.239607790745662+1.6797604886391628j),(22.7764407344634+10.993013276003344j),(29.10166980219848+31.154118663104736j),(6.3149574833185484+1.9911341378841274j),(11.75148496659767+6.944631702559013j),(6.419699558395849+1.7385224533054473j),(8.621504638140243+2.747849551619694j),(3.6650115149871274+1.9140573146673032j),(9.111275291054378+6.207478326423153j),(3.1158751565512306+0.8789332154100732j),(9.875707559483269+3.6168343632913067j),(2.214449401344954+0.6740159367351667j),(19.230765359807414+10.725568889290649j),(2.8947557921462455+1.6754468888831022j),(8.14175604670651+6.166706327253773j),(3.5619468191392665+2.388127848833592j),(2.2593309284920173+0.920777579768525j),(10.13526859193239+1.9227522677744924j),(54.02793711624449-14.73358083647342j),(22.93012056548263+32.47294915513675j),(42.79025022982554+26.615740948869707j),(17.642446874428792+7.705779321813552j),(16.328308669351863+43.555650671048035j),(40.556644484949736+11.535472260867012j)
(20.125901149794608+12.154958712861395j),(2.5988694441455373+1.1168848994040923j),(6.902700710079052+1.7197531590323394j),(23.65776609861637+10.058589745013357j),(30.93409067461589+30.24265793937004j),(6.250610036552301+1.9699165185071639j),(11.056875807767398+7.028344863753613j),(5.590410146278418+1.7314924180483218j),(8.902307970745557+2.6807691310093897j),(3.4480042924531027+1.7651778415988895j),(9.76274355549145+5.468366507456663j),(3.093753296238013+0.8881142882420148j),(9.060032579258984+3.235340769817325j),(2.2258178534089033+0.6908327803409836j),(17.2585587816875+10.620338219716782j),(3.2475846677028275+1.5086641954559366j),(7.99478585492154+6.537203497167024j),(3.4218832191182167+2.278428649889466j),(2.546957956357754+0.8811345518914269j),(9.673077483173122+1.9218833779476876j),(45.37481387598895-20.000000169448004j),(23.72551717152809+30.25665403285693j),(47.79033100408983+24.89761155656484j),(23.2199870417982+9.404565200014591j),(16.64773164557967+44.70000041218219j),(33.7367686709127+13.272666833866115j)
