load_0,load_1,load_2,load_3,load_4,load_5,load_6,load_7,load_8,load_9,load_10,load_11,load_12,load_13,load_14,load_15,load_16,load_17,load_18,load_19,gen_0,gen_1,gen_2,gen_3,gen_4,ext_grid_0
(20.865815802896815+13.05930058900447j),(2.617101521530692+1.285391626772664j),(7.4784328809582306+1.6215370082404874j),(23.931585310870005+10.92225182872722j),(28.645096489847205+29.42617117364381j),(5.4886378755538425+1.930268477143007j),(11.664734125194702+7.090148139234618j),(6.547539164824323+1.6730043337503404j),(7.902570588933125+2.253282347487121j),(3.4658277443414685+1.7178582268853053j),(8.693622777639717+5.676293347227765j),(2.9091795168676953+0.8530870129541888j),(9.86946809896514+3.575432496403279j),(2.2486233939392357+0.6701475719040164j),(18.07272238503054+12.065948146668124j),(3.1468187677967197+1.535439645115521j),(9.363755817084469+6.984790521743134j),(3.1779582044194097+2.3977711671346045j),(2.480089846314808+0.9614561618329923j),(10.763994240905776+1.8998852559904373j),(57.5994253491097+15.901193821764311j),(23.09269084374513+33.35505133384586j),(33.73041021016777+22.962651146454117j),(16.865945578297946+7.320198996316944j),(17.340804994374043+34.02582085377051j),(43.37915197517442-10.194846795802855j)
(23.209359833097594+12.098441155925604j),(2.3001553841509406+1.15148497708741j),(8.277503051247466+1.6616072340258683j),(23.279741565533975+11.29053384479447j),(27.7484301299822+32.614746172404445j),(6.040083353349982+1.9764475477076853j),(10.573233887990133+7.664409556470949j),(5.655799314449995+1.4403004035114995j),(8.285003430198048+2.726025211601681j),(3.6260837335917158+1.8021742699410441j),(8.537061118999926+5.3773078005760615j),(3.416142214337727+0.8641901562777935j),(9.44512765221532+3.329024673398396j),(2.0299898946989745+0.6472256074827251j),(16.78770991312384+10.168949814955367j),(3.4279901514290474+1.7083159365745424j),(8.151284722260904+7.2167711494050355j),(3.355523192726837+2.0858716021631607j),(2.169913175909054+0.942548531997715j),(10.73774134279308+1.849893786889714j),(52.74120114427168-19.999999010254708j),(22.6022361928304+35.92052282878064j),(43.30954596579313+28.10145711402899j),(16.547623610065205+7.610839565531524j),(15.130547730753616+35.537947668595756j),(39.51596143963155+18.83212665934955j)
(19.895968322154165+13.8191352341082j),(2.276879359411286+1.2667293621826716j),(7.226056092317501+1.7169822978260552j),(23.165113415129206+10.681466165809464j),(31.005810027462147+27.011074685654442j),(5.79051919047658+1.9917163493558678j),(10.814917508301132+7.092040829469435j),(6.592582667824683+1.628692728722596j),(7.455368548410854+2.254898413712332j),(3.537214639518266+1.6680580520968074j),(8.967494096364616+6.101419610873288j),(3.227600751268991+0.9171540194937383j),(9.654257845500215+3.2424760616797403j),(2.2605054402373104+0.7116290376771743j),(16.885606994701075+12.070752513034922j),(3.4053734278254817+1.6610749665841262j),(9.235935953689676+6.857484971216668j),(3.2061956665109346+2.248058811649866j),(2.1834341093865213+0.9650212132983361j),(10.63144773363739+1.9797773953535638j),(56.89048352085397+13.820789849972337j),(22.918333794099087+33.259560123451955j),(34.07523318764162+24.837139623837345j),(16.53682291720248+7.222419937854998j),(16.88127246384214+33.69671024592935j),(42.77883837913815-11.195411393962987j)
(20.398896133150224+12.413525292712542j),(2.5195598139311217+1.1121515559268393j),(7.801308712945515+1.4429870934418867j),(21.627237977446875+9.949467617213323j),(28.09679806471525+27.282409608068672j),(5.561579659255174+2.088766964018893j),(12.133447600378533+8.058780378406869j),(6.815275454227038+1.5238051267523003j),(8.488756436306092+2.7193242974961j),(3.426708818793801+1.8253987961130536j),(8.23944021883357+5.9323692644401245j),(3.43998143088955+0.8351133414112755j),(10.38460397247015+3.2735106833307817j),(2.336405069200312+0.7097815798849338j),(18.720628846131778+10.303254821459136j),(2.9215832933474704+1.7121745689994499j),(8.526984954739788+6.969547999164626j),(3.678293659056754+2.1813829663448656j),(2.517636701046724+0.8601216011447288j),(9.56148768506998+1.7495514666860472j),(57.504756257096744+17.758032312395187j),(23.046828861704377+30.46637022550261j),(31.917098772994365+17.734949593049937j),(16.730676110630718+7.654556412486634j),(17.285913623570234+33.29002483063934j),(43.30910168744076-8.812654459235373j)
(22.23530533082872+13.16840659062256j),(2.4110659937997174+1.287738729177812j),(6.844529588421807+1.4905372539563126j),(22.686016322561258+11.209082115036994j),(30.10339402375508+30.157336123110476j),(6.286939364544608+1.9595506335913295j),(12.054852486125883+7.925567225958258j),(5.956319079208335+1.7126287771570983j),(8.90004766303536+2.373681374681243j),(3.250351249734321+1.9692346300379977j),(9.113374972072155+5.414839003721274j),(3.1120367457667677+0.818353316354823j),(9.958099529448413+3.6834057396112727j),(2.1958942155116454+0.6512565430403727j),(18.744752961600792+11.74551345507827j),(3.0041128345866244+1.525078255853387j),(8.908866400477129+7.267834964706621j),(3.485481171626892+2.3676267166266727j),(2.5870061186358235+0.8134849730774483j),(11.016936637574453+2.027220280747423j),(53.675976815812504-14.895348254917721j),(22.958522911766497+32.60192345406429j),(44.22545660612422+26.667655483878942j),(18.18485445728777+9.025793841132204j),(16.46654008000351+44.700000182576154j),(40.255856715564214+10.073774447697291j)
(21.352540859548455+12.56111136107331j),(2.3343165995375497+1.1173137241659572j),(7.055127415370945+1.7382399077282955j),(24.28053189194027+10.896236853249482j),(28.698980108347474+31.84019494816464j),(6.067196223046586+2.18047777139393j),(11.172103009918766+7.430674568297806j),(6.740445197611179+1.579855825537412j),(8.23701260371954+2.453254909121198j),(3.2700071295110713+1.9579183570368464j),(8.959224598717105+5.767638187041904j),(3.297046876082336+0.8848265838535664j),(9.156020602039444+3.6858053741446692j),(2.246566149146478+0.7091152165776157j),(16.23019003847627+11.14163762455593j),(3.3938478336773876+1.7132257456140327j),(9.339909182654424+7.25274019501082j),(3.4826666968719637+2.4693587379995963j),(2.414837182372682+0.8387041906969035j),(10.840411240479938+1.8806963253580065j),(50.920374596379474-20.000000099366716j),(22.98464646782845+35.70003374676021j),(45.193547252121206+26.209284274222476j),(18.708465969795583+7.981144693810945j),(15.491883320262154+44.56703672959261j),(38.12046167451+14.142628529068812j)
(21.58816442485058+12.864544322953153j),(2.607945971715171+1.1557236588190365j),(7.558168826453308+1.5734118310118408j),(22.789222480046032+9.915562581068173j),(29.033368344488718+30.963425169034394j),(6.266711085759416+2.1181965112241103j),(11.89288027165486+7.7333716749937365j),(6.251409363872614+1.5695816594816987j),(7.523075518857964+2.5103889564801607j),(3.6648997595934283+1.7678354834452463j),(9.703867222394251+5.795997939683689j),(3.2623032303358954+0.9879879144443388j),(9.021613036811248+3.700075213134023j),(2.099212863905315+0.7094087864357104j),(16.6674133943954+11.178830128467677j),(3.3983335701471207+1.4477803623200258j),(9.219690122872045+6.260193415659577j),(3.3931540991004723+2.5068881692707494j),(2.1847592561024816+0.9746993941508245j),(10.928735108011985+2.0319084454047807j),(54.334499450819685-6.482817282105122j),(22.663390292439683+34.58921958507387j),(41.96331228969712+28.084621547802175j),(16.3445399088767+6.8930932846430775j),(15.760796861915582+35.00513954827278j),(40.759083523787886+6.558007618200259j)
(23.27615439726716+12.575051946310676j),(2.471613622558952+1.159907218007453j),(7.526496807660866+1.5862583437157682j),(23.9645606850252+11.68608458022162j),(28.07243535326094+28.849103902295987j),(6.016272659854337+2.0624217279363384j),(12.158070694524342+7.850464033410384j),(6.679224705065723+1.742218466205943j),(7.827765721525919+2.5363493350485298j),(3.688249258539526+1.7034857473337106j),(8.339845257768912+6.312790165579894j),(3.23567185002843+0.9619497723242264j),(9.119578384374494+3.4099978462003397j),(2.318168034904383+0.6433332931130724j),(15.915028654256783+10.56457512419072j),(2.9704306908246862+1.5428019700264857j),(9.521714279003152+6.307276150734458j),(3.6293772671736972+2.3016080932522676j),(2.4951937897262444+0.8940270179072534j),(11.277103349075157+1.9049357652414858j),(58.12091055272377+18.66301656173919j),(23.152824178200515+31.397005551883954j),(33.34786840452661+19.094263991206798j),(17.036607010427463+7.225190274470334j),(17.652591005032473+34.26992947641734j),(43.8071849599986-8.817243164636126j)
(21.602235103093303+12.631224630831708j),(2.2745969707434783+1.2261316237622744j),(7.123880729020916+1.649307332040772j),(22.21566737006544+11.119147215434747j),(27.301374226404885+29.540066506402226j),(5.358440333043331+1.9932934932126545j),(11.848984929823919+8.223170759232357j),(6.700360699777314+1.6560484805680495j),(8.527553263829295+2.661689354354602j),(3.3645685318670346+1.9449763876490558j),(8.331181262084886+6.184068614726544j),(3.0391008478226853+0.857752052927334j),(8.582337935582975+3.5150153854576014j),(2.2432819932635573+0.7200040889579044j),(16.751512989571825+11.442915813450371j),(3.165432465033632+1.5744884705707527j),(9.016530466517624+7.095435800464218j),(3.298029553817294+2.394381760749944j),(2.5483462438692506+0.9822078943726911j),(10.280333855537041+2.0783139533067274j),(56.81615888301379+18.78357132526156j),(22.77757526603902+32.4864521505595j),(30.80814391343669+19.193445470969117j),(16.22746890419222+7.579441355120008j),(16.72642373342623+34.74151563622241j),(42.70840021965454-8.350054083375005j)
(20.590990293450943+12.08855510886845j),(2.57279321723303+1.2086902908171224j),(7.169612703073564+1.568309660157829j),(21.20303310183618+9.869471572482725j),(29.42433186764248+28.48699384360268j),(5.668763612884007+2.1586531550698886j),(10.824170745350106+8.008785544495034j),(6.355219733489138+1.565549722773524j),(8.039525216337143+2.588370734414636j),(3.684727398912665+1.6285724004618716j),(8.288051265456087+5.272610292979475j),(3.002516538339154+0.811906145758416j),(10.445658459415608+3.2639146114611646j),(2.0946997114688695+0.7051621906815283j),(16.218190388429207+11.255879674946124j),(3.2990339304141543+1.7207786377889311j),(8.882772219024087+6.108286340634807j),(3.7822960446674654+2.3600500868500465j),(2.438896505200261+0.953041416946709j),(9.771867243697987+2.0307559188038176j),(56.38819673147454+12.74667634111016j),(22.71723826341317+31.7193905741708j),(32.22537364777185+23.61367807786345j),(16.131012209657236+7.091591056862507j),(16.471489263024118+34.196345810656105j),(42.35212970063661-10.401552336680775j)
(22.68567977270725+13.831024064218612j),(2.391743922180859+1.2406972747041842j),(7.978184900008525+1.4762808041076372j),(23.54168607683725+10.591280363987826j),(29.846831071938716+29.557547266134023j),(6.06429243120761+2.073792198996382j),(11.99226438706982+8.14433371024359j),(5.957136669882569+1.6942915985124363j),(7.7064420279805805+2.6375168372868805j),(3.2286311556961795+1.6927700069099676j),(8.134384348499209+6.01168588646127j),(2.902915866206122+0.9766337049062537j),(10.407884803377392+3.4628189986533364j),(2.153776537023932+0.7113669435691468j),(15.818803367651745+10.17060949394003j),(3.369197882347038+1.7493855733181314j),(8.256039342995225+7.096812039289998j),(3.473543550818153+2.1505730524398636j),(2.1740897395147267+0.8896864460423229j),(11.584534313754101+2.0785340407468387j),(55.86113280988548+5.875317588686563j),(22.72675211221186+31.870879012457177j),(39.210433729266114+28.176501164073358j),(16.254635537029046+7.288966301954801j),(16.359852227196924+34.355121283912986j),(41.955590417548734-3.154743403718192j)
(20.86753144441273+11.729159947643092j),(2.5178008051445877+1.285462883450822j),(7.815222097402096+1.5140455828036492j),(23.09334535071374+11.243858004108333j),(27.756535540239764+32.31999145756628j),(5.344870738861558+2.1899142254697552j),(11.961584105916954+7.043896631113036j),(5.677156185713891+1.5346831862318737j),(8.27783219477205+2.493979139109801j),(3.7718982334081845+1.915386481178793j),(9.673902495987383+5.359833713188283j),(3.463170783330092+0.978036331378901j),(9.209482267662287+3.3596333372435905j),(2.1265052051471494+0.671987701925938j),(18.037536081102473+10.497437417449918j),(2.967684145690384+1.4846671595291026j),(9.389479535748523+6.299704505753715j),(3.680116265094867+2.4884842914443093j),(2.1681711038015092+0.8602751788187882j),(10.069916790091645+1.8669277584292159j),(53.33333353105786-19.42538194539986j),(22.801510452076556+35.43562926008303j),(41.73824635219161+27.01553909956932j),(17.109211812591926+7.299289715042694j),(15.711208928320671+39.032937934698346j),(40.008352607313185+15.735203836104777j)
(22.10611572228+12.768576972789072j),(2.4656595701773467+1.1661835656736268j),(6.875153870527862+1.543684935039538j),(21.919076533291346+11.01392534596179j),(27.37843484766842+27.478186985142237j),(6.321099233434479+2.1601542532641824j),(10.136745838996909+8.024469478198386j),(6.568366693586525+1.7538028056514048j),(7.903912859388572+2.36915662072607j),(3.8162841262988945+1.794495371037107j),(9.778225314909415+6.036276111826221j),(3.4638425229768255+0.8211050793940409j),(8.782596374560283+3.367797436284853j),(2.255217190417475+0.7033596140320484j),(16.58061545160704+10.969608201727562j),(3.2224716806483538+1.5752757640678183j),(7.830449124788789+6.967575285354033j),(3.1821998617069216+2.1211507210675418j),(2.4280137979451824+0.8524480723764001j),(11.22403127809786+2.064496900487854j),(56.96286492609196+18.38500872973493j),(22.826922336062246+31.277990178898158j),(31.153325257321228+18.38886254715946j),(16.230207689588394+7.352774045191742j),(16.744776232383938+33.40668815512816j),(42.82883032283055-8.5326473853532j)
(21.940871928239847+13.715414408415494j),(2.255634816953124+1.2194122043229731j),(7.131600180560869+1.651380830665836j),(21.917874938501885+11.20062669941118j),(29.149583220294755+27.101972567716132j),(5.654359453907286+2.127200448437166j),(10.498370606016708+7.198617643116529j),(6.253929771122437+1.5052189753230498j),(8.88477586441276+2.2942890682900123j),(3.2540617219695345+1.6634535544352083j),(8.486461033884057+6.21752208072194j),(2.9599047327630963+0.8887573323552028j),(9.9269986519671+3.2851340691309536j),(2.175402145576475+0.6445568352121126j),(17.550452648595524+11.941006884901421j),(3.1905850304460914+1.7050938648664458j),(8.409553911583766+6.099584226177912j),(3.4618047810181634+2.3415339370068575j),(2.317161091072399+0.940461872836387j),(11.124132450883808+1.947812544235471j),(57.35954177695388+19.47363656919466j),(22.967323384425146+31.84519135205021j),(31.964005286987522+18.435602367986082j),(16.582505544721617+7.135804363433773j),(17.06740455518334+32.28864506424395j),(43.167608805410865-8.669161347446831j)
(23.54404034147191+13.111385365247243j),(2.594205391497959+1.107609552274102j),(7.010415389589094+1.5877329896389765j),(23.351353799161+11.917630884268576j),(27.150748559813206+27.3436952412775j),(5.835192195008784+2.180040706512481j),(11.104495517536124+7.169286054968592j),(6.418994316429769+1.5434427814863292j),(7.725693854344533+2.589949976740355j),(3.6403882815592286+1.94779944476752j),(9.136407161056532+5.34018788746683j),(3.3730083763301337+0.9092735710112743j),(9.288742421644297+3.3200806529719964j),(2.1437140555031537+0.641369212997479j),(18.2292307217056+11.092243498347512j),(3.3686915039628715+1.6223348531464468j),(8.678243680108407+6.633450789294996j),(3.415015779824706+2.4675087050234397j),(2.4806266819635083+0.8139244038317623j),(10.476267430959702+1.8519188587914266j),(57.88380228289088+18.991145172702094j),(23.1226740548368+31.211004166778306j),(32.61215330788195+18.489954682331284j),(16.8766307795556+7.408888596153709j),(17.416353748855528+32.660209997864655j),(43.60400903210689-8.663344611384606j)
(19.66578821839331+13.881371653987355j),(2.2242367911594445+1.2975988000719374j),(8.278558259519812+1.6487380081744236j),(24.39136536402378+11.471993624244263j),(27.57139746358047+28.288491325923797j),(5.854742008959847+2.012638706108994j),(11.421418954700274+7.955557196292322j),(6.664434451474194+1.629094604032677j),(8.325163866207815+2.6152243979163177j),(3.579855429622011+1.8150369388718697j),(8.196664427152843+6.096508442188307j),(3.3726473088079403+0.9621550108778377j),(8.73950539846816+3.415078213686438j),(2.3898805181803353+0.6507162732761237j),(17.887061732288654+12.144666249079743j),(2.9881119378013556+1.6245391237281481j),(9.154201769960379+6.153737754328162j),(3.372694907491573+2.0738926904587016j),(2.2995268659490313+0.9167794226319677j),(10.653306189874993+1.8096099590378825j),(57.43422157552282+20.223377645945284j),(23.01608577390991+32.44814006451725j),(32.07279332922559+18.399732142712374j),(16.674214458364087+7.2152368795246025j),(17.20971247846482+34.224119130817975j),(43.24581583779101-8.739261707751904j)
(23.684787941624936+13.11902788338086j),(2.1900759418625877+1.2879597057830017j),(7.3128665908339565+1.5659220504056441j),(20.9939343085438+10.212199547569204j),(28.845603097777612+31.64899751086476j),(5.838682919393218+1.8885816820104504j),(11.935323446224551+7.04504468600885j),(5.745184106817911+1.6321977459456367j),(7.7507334137968895+2.530290526096896j),(3.6243009516094107+1.962367762225646j),(9.523201953855402+5.912211311276658j),(3.064878142326899+0.8957056458462487j),(9.68650160115131+3.6602253468322923j),(2.205439393784275+0.6817635684275326j),(18.922564781768692+10.935169955210835j),(2.944812730657028+1.7339825446559989j),(9.089699723585687+7.296465785938729j),(3.5188952234217714+2.3097729502202635j),(2.247779723622868+0.9409362621655413j),(10.10310849193659+1.9577679201108373j),(50.87569385061543-20.000000099568755j),(23.117062556628163+31.97911114428107j),(44.11836829273948+26.145960466424818j),(19.755986852752137+9.958757817652586j),(16.055968678968153+44.70000029620108j),(38.08531153420157+14.690833874116471j)
(22.749218671875013+12.141706174858811j),(2.262692954094211+1.274140217936152j),(7.58178354933956+1.749230810756653j),(20.686699675366178+10.60390808394806j),(29.771171970043532+31.827058836463472j),(5.312889245737092+1.8197425557646245j),(10.38274023352772+8.173164243198139j),(5.883140294678322+1.6500719616734405j),(7.58083143002769+2.642468537588891j),(3.3141609404721626+1.9391219258097863j),(9.583294637876575+6.202696759628792j),(3.008284893102442+0.901417042840063j),(9.217687537807462+3.6251075969878395j),(2.1547513085406824+0.763604761630841j),(17.742201174365178+10.51415743167542j),(3.1842888823462787+1.5349492365409958j),(9.032164930825036+7.128941833840137j),(3.709612840301031+2.4745610192423286j),(2.5876820634877853+0.9884856811191078j),(10.67814199828139+1.8177434532683585j),(35.92933327380564-20.00000019653474j),(24.613224769983315+26.615911639690932j),(50.438435869036795+26.684808040467008j),(24.977430082860476+12.127670495699643j),(26.17805629341996+44.70000045031926j),(26.83268934113047+17.342431937816272j)
